# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-23 14:12:34 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09073300 ROARING FORK RIVER AB DIFFICULT C NR ASPEN, CO.
# -----------------------------------------------------------------------------------
#
# Data provided for site 09073300
#    DD parameter   Description
#    01   00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd
USGS	09073300	2013-06-11 05:30	MDT	240	A
USGS	09073300	2013-06-11 05:45	MDT	237	A
USGS	09073300	2013-06-11 06:00	MDT	234	A
USGS	09073300	2013-06-11 06:15	MDT	231	A
USGS	09073300	2013-06-11 06:30	MDT	225	A
USGS	09073300	2013-06-11 06:45	MDT	222	A
USGS	09073300	2013-06-11 07:00	MDT	219	A
USGS	09073300	2013-06-11 07:15	MDT	216	A
USGS	09073300	2013-06-11 07:30	MDT	216	A
USGS	09073300	2013-06-11 07:45	MDT	205	A
USGS	09073300	2013-06-11 08:00	MDT	205	A
USGS	09073300	2013-06-11 08:15	MDT	202	A
USGS	09073300	2013-06-11 08:30	MDT	202	A
USGS	09073300	2013-06-11 08:45	MDT	202	A
USGS	09073300	2013-06-11 09:00	MDT	202	A
USGS	09073300	2013-06-11 09:15	MDT	200	A
USGS	09073300	2013-06-11 09:30	MDT	197	A
USGS	09073300	2013-06-11 09:45	MDT	194	A
USGS	09073300	2013-06-11 10:00	MDT	194	A
USGS	09073300	2013-06-11 10:15	MDT	194	A
USGS	09073300	2013-06-11 10:30	MDT	194	A
USGS	09073300	2013-06-11 10:45	MDT	192	A
USGS	09073300	2013-06-11 11:00	MDT	189	A
USGS	09073300	2013-06-11 11:15	MDT	186	A
USGS	09073300	2013-06-11 11:30	MDT	186	A
USGS	09073300	2013-06-11 11:45	MDT	186	A
USGS	09073300	2013-06-11 12:00	MDT	186	A
USGS	09073300	2013-06-11 12:15	MDT	179	A
USGS	09073300	2013-06-11 12:30	MDT	181	A
USGS	09073300	2013-06-11 12:45	MDT	181	A
USGS	09073300	2013-06-11 13:00	MDT	179	A
USGS	09073300	2013-06-11 13:15	MDT	179	A
USGS	09073300	2013-06-11 13:30	MDT	179	A
USGS	09073300	2013-06-11 13:45	MDT	179	A
USGS	09073300	2013-06-11 14:00	MDT	176	A
USGS	09073300	2013-06-11 14:15	MDT	176	A
USGS	09073300	2013-06-11 14:30	MDT	179	A
USGS	09073300	2013-06-11 14:45	MDT	179	A
USGS	09073300	2013-06-11 15:00	MDT	181	A
USGS	09073300	2013-06-11 15:15	MDT	181	A
USGS	09073300	2013-06-11 15:30	MDT	181	A
USGS	09073300	2013-06-11 15:45	MDT	186	A
USGS	09073300	2013-06-11 16:00	MDT	189	A
USGS	09073300	2013-06-11 16:15	MDT	192	A
USGS	09073300	2013-06-11 16:30	MDT	197	A
USGS	09073300	2013-06-11 16:45	MDT	202	A
USGS	09073300	2013-06-11 17:00	MDT	202	A
USGS	09073300	2013-06-11 17:15	MDT	211	A
USGS	09073300	2013-06-11 17:30	MDT	216	A
USGS	09073300	2013-06-11 17:45	MDT	219	A
USGS	09073300	2013-06-11 18:00	MDT	228	A
USGS	09073300	2013-06-11 18:15	MDT	234	A
USGS	09073300	2013-06-11 18:30	MDT	240	A
USGS	09073300	2013-06-11 18:45	MDT	243	A
USGS	09073300	2013-06-11 19:00	MDT	246	A
USGS	09073300	2013-06-11 19:15	MDT	253	A
USGS	09073300	2013-06-11 19:30	MDT	259	A
USGS	09073300	2013-06-11 19:45	MDT	253	A
USGS	09073300	2013-06-11 20:00	MDT	253	A
USGS	09073300	2013-06-11 20:15	MDT	259	A
USGS	09073300	2013-06-11 20:30	MDT	259	A
USGS	09073300	2013-06-11 20:45	MDT	262	A
USGS	09073300	2013-06-11 21:00	MDT	314	A
USGS	09073300	2013-06-11 21:15	MDT	344	A
USGS	09073300	2013-06-11 21:30	MDT	348	A
USGS	09073300	2013-06-11 21:45	MDT	348	A
USGS	09073300	2013-06-11 22:00	MDT	356	A
USGS	09073300	2013-06-11 22:15	MDT	352	A
USGS	09073300	2013-06-11 22:30	MDT	352	A
USGS	09073300	2013-06-11 22:45	MDT	352	A
USGS	09073300	2013-06-11 23:00	MDT	344	A
USGS	09073300	2013-06-11 23:15	MDT	341	A
USGS	09073300	2013-06-11 23:30	MDT	329	A
USGS	09073300	2013-06-11 23:45	MDT	329	A
USGS	09073300	2013-06-12 00:00	MDT	314	A
USGS	09073300	2013-06-12 00:15	MDT	311	A
USGS	09073300	2013-06-12 00:30	MDT	300	A
USGS	09073300	2013-06-12 00:45	MDT	293	A
USGS	09073300	2013-06-12 01:00	MDT	289	A
USGS	09073300	2013-06-12 01:15	MDT	272	A
USGS	09073300	2013-06-12 01:30	MDT	269	A
USGS	09073300	2013-06-12 01:45	MDT	266	A
USGS	09073300	2013-06-12 02:00	MDT	266	A
USGS	09073300	2013-06-12 02:15	MDT	266	A
USGS	09073300	2013-06-12 02:30	MDT	256	A
USGS	09073300	2013-06-12 02:45	MDT	246	A
USGS	09073300	2013-06-12 03:00	MDT	246	A
USGS	09073300	2013-06-12 03:15	MDT	243	A
USGS	09073300	2013-06-12 03:30	MDT	237	A
USGS	09073300	2013-06-12 03:45	MDT	234	A
USGS	09073300	2013-06-12 04:00	MDT	231	A
USGS	09073300	2013-06-12 04:15	MDT	225	A
USGS	09073300	2013-06-12 04:30	MDT	211	A
USGS	09073300	2013-06-12 04:45	MDT	211	A
USGS	09073300	2013-06-12 05:00	MDT	208	A
USGS	09073300	2013-06-12 05:15	MDT	205	A
USGS	09073300	2013-06-12 05:30	MDT	200	A
USGS	09073300	2013-06-12 05:45	MDT	197	A
USGS	09073300	2013-06-12 06:00	MDT	197	A
USGS	09073300	2013-06-12 06:15	MDT	194	A
USGS	09073300	2013-06-12 06:30	MDT	192	A
USGS	09073300	2013-06-12 06:45	MDT	192	A
USGS	09073300	2013-06-12 07:00	MDT	189	A
USGS	09073300	2013-06-12 07:15	MDT	189	A
USGS	09073300	2013-06-12 07:30	MDT	186	A
USGS	09073300	2013-06-12 07:45	MDT	186	A
USGS	09073300	2013-06-12 08:00	MDT	181	A
USGS	09073300	2013-06-12 08:15	MDT	181	A
USGS	09073300	2013-06-12 08:30	MDT	179	A
USGS	09073300	2013-06-12 08:45	MDT	179	A
USGS	09073300	2013-06-12 09:00	MDT	176	A
USGS	09073300	2013-06-12 09:15	MDT	176	A
USGS	09073300	2013-06-12 09:30	MDT	176	A
USGS	09073300	2013-06-12 09:45	MDT	174	A
USGS	09073300	2013-06-12 10:00	MDT	176	A
USGS	09073300	2013-06-12 10:15	MDT	176	A
USGS	09073300	2013-06-12 10:30	MDT	174	A
USGS	09073300	2013-06-12 10:45	MDT	171	A
USGS	09073300	2013-06-12 11:00	MDT	169	A
USGS	09073300	2013-06-12 11:15	MDT	169	A
USGS	09073300	2013-06-12 11:30	MDT	171	A
USGS	09073300	2013-06-12 11:45	MDT	169	A
USGS	09073300	2013-06-12 12:00	MDT	166	A
USGS	09073300	2013-06-12 12:15	MDT	169	A
USGS	09073300	2013-06-12 12:30	MDT	166	A
USGS	09073300	2013-06-12 12:45	MDT	166	A
USGS	09073300	2013-06-12 13:00	MDT	166	A
USGS	09073300	2013-06-12 13:15	MDT	166	A
USGS	09073300	2013-06-12 13:30	MDT	166	A
USGS	09073300	2013-06-12 13:45	MDT	164	A
USGS	09073300	2013-06-12 14:00	MDT	166	A
USGS	09073300	2013-06-12 14:15	MDT	164	A
USGS	09073300	2013-06-12 14:30	MDT	164	A
USGS	09073300	2013-06-12 14:45	MDT	164	A
USGS	09073300	2013-06-12 15:00	MDT	164	A
USGS	09073300	2013-06-12 15:15	MDT	166	A
USGS	09073300	2013-06-12 15:30	MDT	169	A
USGS	09073300	2013-06-12 15:45	MDT	171	A
USGS	09073300	2013-06-12 16:00	MDT	174	A
USGS	09073300	2013-06-12 16:15	MDT	176	A
USGS	09073300	2013-06-12 16:30	MDT	176	A
USGS	09073300	2013-06-12 16:45	MDT	186	A
USGS	09073300	2013-06-12 17:00	MDT	189	A
USGS	09073300	2013-06-12 17:15	MDT	194	A
USGS	09073300	2013-06-12 17:30	MDT	200	A
USGS	09073300	2013-06-12 17:45	MDT	208	A
USGS	09073300	2013-06-12 18:00	MDT	208	A
USGS	09073300	2013-06-12 18:15	MDT	219	A
USGS	09073300	2013-06-12 18:30	MDT	219	A
USGS	09073300	2013-06-12 18:45	MDT	228	A
USGS	09073300	2013-06-12 19:00	MDT	231	A
USGS	09073300	2013-06-12 19:15	MDT	231	A
USGS	09073300	2013-06-12 19:30	MDT	237	A
USGS	09073300	2013-06-12 19:45	MDT	243	A
USGS	09073300	2013-06-12 20:00	MDT	243	A
USGS	09073300	2013-06-12 20:15	MDT	253	A
USGS	09073300	2013-06-12 20:30	MDT	253	A
USGS	09073300	2013-06-12 20:45	MDT	253	A
USGS	09073300	2013-06-12 21:00	MDT	246	A
USGS	09073300	2013-06-12 21:15	MDT	256	A
USGS	09073300	2013-06-12 21:30	MDT	246	A
USGS	09073300	2013-06-12 21:45	MDT	269	A
USGS	09073300	2013-06-12 22:00	MDT	279	A
USGS	09073300	2013-06-12 22:15	MDT	275	A
USGS	09073300	2013-06-12 22:30	MDT	269	A
USGS	09073300	2013-06-12 22:45	MDT	269	A
USGS	09073300	2013-06-12 23:00	MDT	269	A
USGS	09073300	2013-06-12 23:15	MDT	259	A
USGS	09073300	2013-06-12 23:30	MDT	259	A
USGS	09073300	2013-06-12 23:45	MDT	259	A
USGS	09073300	2013-06-13 00:00	MDT	259	A
USGS	09073300	2013-06-13 00:15	MDT	256	A
USGS	09073300	2013-06-13 00:30	MDT	256	A
USGS	09073300	2013-06-13 00:45	MDT	256	A
USGS	09073300	2013-06-13 01:00	MDT	240	A
USGS	09073300	2013-06-13 01:15	MDT	243	A
USGS	09073300	2013-06-13 01:30	MDT	234	A
USGS	09073300	2013-06-13 01:45	MDT	231	A
USGS	09073300	2013-06-13 02:00	MDT	225	A
USGS	09073300	2013-06-13 02:15	MDT	216	A
USGS	09073300	2013-06-13 02:30	MDT	216	A
USGS	09073300	2013-06-13 02:45	MDT	208	A
USGS	09073300	2013-06-13 03:00	MDT	205	A
USGS	09073300	2013-06-13 03:15	MDT	197	A
USGS	09073300	2013-06-13 03:30	MDT	197	A
USGS	09073300	2013-06-13 03:45	MDT	194	A
USGS	09073300	2013-06-13 04:00	MDT	186	A
USGS	09073300	2013-06-13 04:15	MDT	186	A
USGS	09073300	2013-06-13 04:30	MDT	179	A
USGS	09073300	2013-06-13 04:45	MDT	181	A
USGS	09073300	2013-06-13 05:00	MDT	179	A
USGS	09073300	2013-06-13 05:15	MDT	179	A
USGS	09073300	2013-06-13 05:30	MDT	179	A
USGS	09073300	2013-06-13 05:45	MDT	176	A
USGS	09073300	2013-06-13 06:00	MDT	176	A
USGS	09073300	2013-06-13 06:15	MDT	176	A
USGS	09073300	2013-06-13 06:30	MDT	176	A
USGS	09073300	2013-06-13 06:45	MDT	171	A
USGS	09073300	2013-06-13 07:00	MDT	171	A
USGS	09073300	2013-06-13 07:15	MDT	169	A
USGS	09073300	2013-06-13 07:30	MDT	169	A
USGS	09073300	2013-06-13 07:45	MDT	169	A
USGS	09073300	2013-06-13 08:00	MDT	166	A
USGS	09073300	2013-06-13 08:15	MDT	164	A
USGS	09073300	2013-06-13 08:30	MDT	166	A
USGS	09073300	2013-06-13 08:45	MDT	164	A
USGS	09073300	2013-06-13 09:00	MDT	164	A
USGS	09073300	2013-06-13 09:15	MDT	161	A
USGS	09073300	2013-06-13 09:30	MDT	161	A
USGS	09073300	2013-06-13 09:45	MDT	157	A
USGS	09073300	2013-06-13 10:00	MDT	161	A
USGS	09073300	2013-06-13 10:15	MDT	157	A
USGS	09073300	2013-06-13 10:30	MDT	157	A
USGS	09073300	2013-06-13 10:45	MDT	154	A
USGS	09073300	2013-06-13 11:00	MDT	154	A
USGS	09073300	2013-06-13 11:15	MDT	152	A
USGS	09073300	2013-06-13 11:30	MDT	154	A
USGS	09073300	2013-06-13 11:45	MDT	152	A
USGS	09073300	2013-06-13 12:00	MDT	150	A
USGS	09073300	2013-06-13 12:15	MDT	150	A
USGS	09073300	2013-06-13 12:30	MDT	150	A
USGS	09073300	2013-06-13 12:45	MDT	150	A
USGS	09073300	2013-06-13 13:00	MDT	148	A
USGS	09073300	2013-06-13 13:15	MDT	148	A
USGS	09073300	2013-06-13 13:30	MDT	150	A
USGS	09073300	2013-06-13 13:45	MDT	148	A
USGS	09073300	2013-06-13 14:00	MDT	148	A
USGS	09073300	2013-06-13 14:15	MDT	150	A
USGS	09073300	2013-06-13 14:30	MDT	150	A
USGS	09073300	2013-06-13 14:45	MDT	150	A
USGS	09073300	2013-06-13 15:00	MDT	150	A
USGS	09073300	2013-06-13 15:15	MDT	150	A
USGS	09073300	2013-06-13 15:30	MDT	154	A
USGS	09073300	2013-06-13 15:45	MDT	154	A
USGS	09073300	2013-06-13 16:00	MDT	157	A
USGS	09073300	2013-06-13 16:15	MDT	157	A
USGS	09073300	2013-06-13 16:30	MDT	164	A
USGS	09073300	2013-06-13 16:45	MDT	166	A
USGS	09073300	2013-06-13 17:00	MDT	169	A
USGS	09073300	2013-06-13 17:15	MDT	169	A
USGS	09073300	2013-06-13 17:30	MDT	176	A
USGS	09073300	2013-06-13 17:45	MDT	176	A
USGS	09073300	2013-06-13 18:00	MDT	179	A
USGS	09073300	2013-06-13 18:15	MDT	181	A
USGS	09073300	2013-06-13 18:30	MDT	181	A
USGS	09073300	2013-06-13 18:45	MDT	186	A
USGS	09073300	2013-06-13 19:00	MDT	186	A
USGS	09073300	2013-06-13 19:15	MDT	192	A
USGS	09073300	2013-06-13 19:30	MDT	192	A
USGS	09073300	2013-06-13 19:45	MDT	194	A
USGS	09073300	2013-06-13 20:00	MDT	197	A
USGS	09073300	2013-06-13 20:15	MDT	192	A
USGS	09073300	2013-06-13 20:30	MDT	194	A
USGS	09073300	2013-06-13 20:45	MDT	194	A
USGS	09073300	2013-06-13 21:00	MDT	200	A
USGS	09073300	2013-06-13 21:15	MDT	200	A
USGS	09073300	2013-06-13 21:30	MDT	200	A
USGS	09073300	2013-06-13 21:45	MDT	197	A
USGS	09073300	2013-06-13 22:00	MDT	200	A
USGS	09073300	2013-06-13 22:15	MDT	194	A
USGS	09073300	2013-06-13 22:30	MDT	194	A
USGS	09073300	2013-06-13 22:45	MDT	197	A
USGS	09073300	2013-06-13 23:00	MDT	192	A
USGS	09073300	2013-06-13 23:15	MDT	189	A
USGS	09073300	2013-06-13 23:30	MDT	189	A
USGS	09073300	2013-06-13 23:45	MDT	186	A
USGS	09073300	2013-06-14 00:00	MDT	181	A
USGS	09073300	2013-06-14 00:15	MDT	181	A
USGS	09073300	2013-06-14 00:30	MDT	181	A
USGS	09073300	2013-06-14 00:45	MDT	179	A
USGS	09073300	2013-06-14 01:00	MDT	179	A
USGS	09073300	2013-06-14 01:15	MDT	174	A
USGS	09073300	2013-06-14 01:30	MDT	176	A
USGS	09073300	2013-06-14 01:45	MDT	174	A
USGS	09073300	2013-06-14 02:00	MDT	174	A
USGS	09073300	2013-06-14 02:15	MDT	176	A
USGS	09073300	2013-06-14 02:30	MDT	171	A
USGS	09073300	2013-06-14 02:45	MDT	169	A
USGS	09073300	2013-06-14 03:00	MDT	169	A
USGS	09073300	2013-06-14 03:15	MDT	171	A
USGS	09073300	2013-06-14 03:30	MDT	164	A
USGS	09073300	2013-06-14 03:45	MDT	169	A
USGS	09073300	2013-06-14 04:00	MDT	164	A
USGS	09073300	2013-06-14 04:15	MDT	164	A
USGS	09073300	2013-06-14 04:30	MDT	164	A
USGS	09073300	2013-06-14 04:45	MDT	164	A
USGS	09073300	2013-06-14 05:00	MDT	164	A
USGS	09073300	2013-06-14 05:15	MDT	164	A
USGS	09073300	2013-06-14 05:30	MDT	161	A
USGS	09073300	2013-06-14 05:45	MDT	164	A
USGS	09073300	2013-06-14 06:00	MDT	157	A
USGS	09073300	2013-06-14 06:15	MDT	161	A
USGS	09073300	2013-06-14 06:30	MDT	157	A
USGS	09073300	2013-06-14 06:45	MDT	154	A
USGS	09073300	2013-06-14 07:00	MDT	154	A
USGS	09073300	2013-06-14 07:15	MDT	152	A
USGS	09073300	2013-06-14 07:30	MDT	152	A
USGS	09073300	2013-06-14 07:45	MDT	154	A
USGS	09073300	2013-06-14 08:00	MDT	152	A
USGS	09073300	2013-06-14 08:15	MDT	148	A
USGS	09073300	2013-06-14 08:30	MDT	150	A
USGS	09073300	2013-06-14 08:45	MDT	150	A
USGS	09073300	2013-06-14 09:00	MDT	145	A
USGS	09073300	2013-06-14 09:15	MDT	148	A
USGS	09073300	2013-06-14 09:30	MDT	148	A
USGS	09073300	2013-06-14 09:45	MDT	148	A
USGS	09073300	2013-06-14 10:00	MDT	148	A
USGS	09073300	2013-06-14 10:15	MDT	145	A
USGS	09073300	2013-06-14 10:30	MDT	145	A
USGS	09073300	2013-06-14 10:45	MDT	145	A
USGS	09073300	2013-06-14 11:00	MDT	143	A
USGS	09073300	2013-06-14 11:15	MDT	143	A
USGS	09073300	2013-06-14 11:30	MDT	145	A
USGS	09073300	2013-06-14 11:45	MDT	141	A
USGS	09073300	2013-06-14 12:00	MDT	141	A
USGS	09073300	2013-06-14 12:15	MDT	141	A
USGS	09073300	2013-06-14 12:30	MDT	141	A
USGS	09073300	2013-06-14 12:45	MDT	139	A
USGS	09073300	2013-06-14 13:00	MDT	141	A
USGS	09073300	2013-06-14 13:15	MDT	139	A
USGS	09073300	2013-06-14 13:30	MDT	141	A
USGS	09073300	2013-06-14 13:45	MDT	141	A
USGS	09073300	2013-06-14 14:00	MDT	139	A
USGS	09073300	2013-06-14 14:15	MDT	141	A
USGS	09073300	2013-06-14 14:30	MDT	141	A
USGS	09073300	2013-06-14 14:45	MDT	141	A
USGS	09073300	2013-06-14 15:00	MDT	141	A
USGS	09073300	2013-06-14 15:15	MDT	139	A
USGS	09073300	2013-06-14 15:30	MDT	141	A
USGS	09073300	2013-06-14 15:45	MDT	141	A
USGS	09073300	2013-06-14 16:00	MDT	145	A
USGS	09073300	2013-06-14 16:15	MDT	145	A
USGS	09073300	2013-06-14 16:30	MDT	150	A
USGS	09073300	2013-06-14 16:45	MDT	148	A
USGS	09073300	2013-06-14 17:00	MDT	154	A
USGS	09073300	2013-06-14 17:15	MDT	157	A
USGS	09073300	2013-06-14 17:30	MDT	164	A
USGS	09073300	2013-06-14 17:45	MDT	169	A
USGS	09073300	2013-06-14 18:00	MDT	171	A
USGS	09073300	2013-06-14 18:15	MDT	174	A
USGS	09073300	2013-06-14 18:30	MDT	179	A
USGS	09073300	2013-06-14 18:45	MDT	179	A
USGS	09073300	2013-06-14 19:00	MDT	186	A
USGS	09073300	2013-06-14 19:15	MDT	189	A
USGS	09073300	2013-06-14 19:30	MDT	192	A
USGS	09073300	2013-06-14 19:45	MDT	192	A
USGS	09073300	2013-06-14 20:00	MDT	197	A
USGS	09073300	2013-06-14 20:15	MDT	202	A
USGS	09073300	2013-06-14 20:30	MDT	205	A
USGS	09073300	2013-06-14 20:45	MDT	208	A
USGS	09073300	2013-06-14 21:00	MDT	208	A
USGS	09073300	2013-06-14 21:15	MDT	205	A
USGS	09073300	2013-06-14 21:30	MDT	208	A
USGS	09073300	2013-06-14 21:45	MDT	205	A
USGS	09073300	2013-06-14 22:00	MDT	205	A
USGS	09073300	2013-06-14 22:15	MDT	205	A
USGS	09073300	2013-06-14 22:30	MDT	200	A
USGS	09073300	2013-06-14 22:45	MDT	202	A
USGS	09073300	2013-06-14 23:00	MDT	202	A
USGS	09073300	2013-06-14 23:15	MDT	231	A
USGS	09073300	2013-06-14 23:30	MDT	231	A
USGS	09073300	2013-06-14 23:45	MDT	225	A
USGS	09073300	2013-06-15 00:00	MDT	222	A
USGS	09073300	2013-06-15 00:15	MDT	219	A
USGS	09073300	2013-06-15 00:30	MDT	211	A
USGS	09073300	2013-06-15 00:45	MDT	208	A
USGS	09073300	2013-06-15 01:00	MDT	200	A
USGS	09073300	2013-06-15 01:15	MDT	197	A
USGS	09073300	2013-06-15 01:30	MDT	192	A
USGS	09073300	2013-06-15 01:45	MDT	189	A
USGS	09073300	2013-06-15 02:00	MDT	179	A
USGS	09073300	2013-06-15 02:15	MDT	176	A
USGS	09073300	2013-06-15 02:30	MDT	174	A
USGS	09073300	2013-06-15 02:45	MDT	171	A
USGS	09073300	2013-06-15 03:00	MDT	166	A
USGS	09073300	2013-06-15 03:15	MDT	161	A
USGS	09073300	2013-06-15 03:30	MDT	164	A
USGS	09073300	2013-06-15 03:45	MDT	161	A
USGS	09073300	2013-06-15 04:00	MDT	161	A
USGS	09073300	2013-06-15 04:15	MDT	154	A
USGS	09073300	2013-06-15 04:30	MDT	154	A
USGS	09073300	2013-06-15 04:45	MDT	152	A
USGS	09073300	2013-06-15 05:00	MDT	150	A
USGS	09073300	2013-06-15 05:15	MDT	150	A
USGS	09073300	2013-06-15 05:30	MDT	150	A
USGS	09073300	2013-06-15 05:45	MDT	148	A
USGS	09073300	2013-06-15 06:00	MDT	148	A
USGS	09073300	2013-06-15 06:15	MDT	148	A
USGS	09073300	2013-06-15 06:30	MDT	148	A
USGS	09073300	2013-06-15 06:45	MDT	143	A
USGS	09073300	2013-06-15 07:00	MDT	143	A
USGS	09073300	2013-06-15 07:15	MDT	143	A
USGS	09073300	2013-06-15 07:30	MDT	143	A
USGS	09073300	2013-06-15 07:45	MDT	141	A
USGS	09073300	2013-06-15 08:00	MDT	141	A
USGS	09073300	2013-06-15 08:15	MDT	139	A
USGS	09073300	2013-06-15 08:30	MDT	141	A
USGS	09073300	2013-06-15 08:45	MDT	137	A
USGS	09073300	2013-06-15 09:00	MDT	139	A
USGS	09073300	2013-06-15 09:15	MDT	137	A
USGS	09073300	2013-06-15 09:30	MDT	137	A
USGS	09073300	2013-06-15 09:45	MDT	137	A
USGS	09073300	2013-06-15 10:00	MDT	137	A
USGS	09073300	2013-06-15 10:15	MDT	135	A
USGS	09073300	2013-06-15 10:30	MDT	133	A
USGS	09073300	2013-06-15 10:45	MDT	135	A
USGS	09073300	2013-06-15 11:00	MDT	135	A
USGS	09073300	2013-06-15 11:15	MDT	133	A
USGS	09073300	2013-06-15 11:30	MDT	135	A
USGS	09073300	2013-06-15 11:45	MDT	135	A
USGS	09073300	2013-06-15 12:00	MDT	133	A
USGS	09073300	2013-06-15 12:15	MDT	133	A
USGS	09073300	2013-06-15 12:30	MDT	133	A
USGS	09073300	2013-06-15 12:45	MDT	133	A
USGS	09073300	2013-06-15 13:00	MDT	133	A
USGS	09073300	2013-06-15 13:15	MDT	131	A
USGS	09073300	2013-06-15 13:30	MDT	133	A
USGS	09073300	2013-06-15 13:45	MDT	133	A
USGS	09073300	2013-06-15 14:00	MDT	131	A
USGS	09073300	2013-06-15 14:15	MDT	131	A
USGS	09073300	2013-06-15 14:30	MDT	129	A
USGS	09073300	2013-06-15 14:45	MDT	131	A
USGS	09073300	2013-06-15 15:00	MDT	129	A
USGS	09073300	2013-06-15 15:15	MDT	129	A
USGS	09073300	2013-06-15 15:30	MDT	127	A
USGS	09073300	2013-06-15 15:45	MDT	129	A
USGS	09073300	2013-06-15 16:00	MDT	129	A
USGS	09073300	2013-06-15 16:15	MDT	129	A
USGS	09073300	2013-06-15 16:30	MDT	129	A
USGS	09073300	2013-06-15 16:45	MDT	129	A
USGS	09073300	2013-06-15 17:00	MDT	127	A
USGS	09073300	2013-06-15 17:15	MDT	129	A
USGS	09073300	2013-06-15 17:30	MDT	131	A
USGS	09073300	2013-06-15 17:45	MDT	131	A
USGS	09073300	2013-06-15 18:00	MDT	133	A
USGS	09073300	2013-06-15 18:15	MDT	133	A
USGS	09073300	2013-06-15 18:30	MDT	135	A
USGS	09073300	2013-06-15 18:45	MDT	135	A
USGS	09073300	2013-06-15 19:00	MDT	137	A
USGS	09073300	2013-06-15 19:15	MDT	139	A
USGS	09073300	2013-06-15 19:30	MDT	139	A
USGS	09073300	2013-06-15 19:45	MDT	137	A
USGS	09073300	2013-06-15 20:00	MDT	141	A
USGS	09073300	2013-06-15 20:15	MDT	139	A
USGS	09073300	2013-06-15 20:30	MDT	137	A
USGS	09073300	2013-06-15 20:45	MDT	139	A
USGS	09073300	2013-06-15 21:00	MDT	139	A
USGS	09073300	2013-06-15 21:15	MDT	139	A
USGS	09073300	2013-06-15 21:30	MDT	139	A
USGS	09073300	2013-06-15 21:45	MDT	141	A
USGS	09073300	2013-06-15 22:00	MDT	139	A
USGS	09073300	2013-06-15 22:15	MDT	139	A
USGS	09073300	2013-06-15 22:30	MDT	141	A
USGS	09073300	2013-06-15 22:45	MDT	139	A
USGS	09073300	2013-06-15 23:00	MDT	139	A
USGS	09073300	2013-06-15 23:15	MDT	139	A
USGS	09073300	2013-06-15 23:30	MDT	137	A
USGS	09073300	2013-06-15 23:45	MDT	135	A
USGS	09073300	2013-06-16 00:00	MDT	135	A
USGS	09073300	2013-06-16 00:15	MDT	135	A
USGS	09073300	2013-06-16 00:30	MDT	135	A
USGS	09073300	2013-06-16 00:45	MDT	133	A
USGS	09073300	2013-06-16 01:00	MDT	133	A
USGS	09073300	2013-06-16 01:15	MDT	133	A
USGS	09073300	2013-06-16 01:30	MDT	131	A
USGS	09073300	2013-06-16 01:45	MDT	133	A
USGS	09073300	2013-06-16 02:00	MDT	129	A
USGS	09073300	2013-06-16 02:15	MDT	129	A
USGS	09073300	2013-06-16 02:30	MDT	129	A
USGS	09073300	2013-06-16 02:45	MDT	129	A
USGS	09073300	2013-06-16 03:00	MDT	127	A
USGS	09073300	2013-06-16 03:15	MDT	129	A
USGS	09073300	2013-06-16 03:30	MDT	127	A
USGS	09073300	2013-06-16 03:45	MDT	127	A
USGS	09073300	2013-06-16 04:00	MDT	127	A
USGS	09073300	2013-06-16 04:15	MDT	127	A
USGS	09073300	2013-06-16 04:30	MDT	125	A
USGS	09073300	2013-06-16 04:45	MDT	125	A
USGS	09073300	2013-06-16 05:00	MDT	127	A
USGS	09073300	2013-06-16 05:15	MDT	125	A
USGS	09073300	2013-06-16 05:30	MDT	125	A
USGS	09073300	2013-06-16 05:45	MDT	125	A
USGS	09073300	2013-06-16 06:00	MDT	125	A
USGS	09073300	2013-06-16 06:15	MDT	123	A
USGS	09073300	2013-06-16 06:30	MDT	123	A
USGS	09073300	2013-06-16 06:45	MDT	125	A
USGS	09073300	2013-06-16 07:00	MDT	123	A
USGS	09073300	2013-06-16 07:15	MDT	121	A
USGS	09073300	2013-06-16 07:30	MDT	121	A
USGS	09073300	2013-06-16 07:45	MDT	121	A
USGS	09073300	2013-06-16 08:00	MDT	121	A
USGS	09073300	2013-06-16 08:15	MDT	119	A
USGS	09073300	2013-06-16 08:30	MDT	119	A
USGS	09073300	2013-06-16 08:45	MDT	119	A
USGS	09073300	2013-06-16 09:00	MDT	121	A
USGS	09073300	2013-06-16 09:15	MDT	121	A
USGS	09073300	2013-06-16 09:30	MDT	117	A
USGS	09073300	2013-06-16 09:45	MDT	119	A
USGS	09073300	2013-06-16 10:00	MDT	119	A
USGS	09073300	2013-06-16 10:15	MDT	119	A
